Non_Zero_Non_One_Weights,Biases
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0172821,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6180478
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8219571,
1.0,
1.0,
0.27746198,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6092192
,0.0
,0.0
,0.10481452
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
7.891809e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.38467565,
,-1.0080593
0.8622296,
0.42469507,
0.8648776,
1.1328822,
1.2676677,
0.6526934,
0.91083694,
1.3407764,
,0.9416625
,-0.42266297
,0.3394471
,0.46001226
,0.00047119102
,0.8034523
,0.5064228
,0.92856085
1.0,
1.0,
1.0,
1.0,
0.7121904,
0.23133853,
0.36628136,
1.0,
0.000108228945,
,0.0
,0.0
,0.0
,0.0
,0.50781053
,0.31065965
,-0.09911117
,0.0
1.0,
1.0,
1.0,
1.0,
0.99584424,
1.0,
0.6925269,
0.30576032,
,0.0
,0.0
,0.0
,0.0
,0.8478649
,0.0
,0.32952428
,0.1436854
1.0,
1.0,
1.0,
1.0,
1.2430047,
1.2775543,
1.3222994,
2.1213613,
0.41732952,
1.0,
1.4761531,
2.2154095,
,0.0
,0.0
,0.0
,0.0
,0.5433992
,0.5531095
,2.092806
,0.5744531
,0.0
,0.7484353
,1.3399642
1.0,
1.0,
1.0,
1.0,
1.0,
1.1450341,
1.0,
0.6863451,
1.0,
0.67386544,
0.74361694,
-0.00041542514,
-0.00011371722,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8356146
,0.0
,0.76321024
,0.0
,0.63952786
,4.982105
,4.2484226
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5338337,
1.0,
0.5708388,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6592451
,0.0
,0.5039019
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.56494206,
0.5359553,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6368488
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0180595,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.61492175
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.83090127,
1.0,
1.0,
0.236576,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5667049
,0.0
,0.0
,0.2347099
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
3.907998e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.30253333,
,-0.07705274
0.6161222,
0.35544625,
0.9027899,
1.2229052,
0.94795865,
0.44517756,
0.77963585,
1.1670151,
,1.7658498
,-0.19095223
,0.21190256
,0.15779203
,1.070492
,1.4984773
,0.9474971
,1.510091
1.0,
1.0,
1.0,
1.0,
0.71671987,
0.2102106,
0.31147817,
1.0,
1.060378e-05,
,0.0
,0.0
,0.0
,0.0
,0.4901682
,0.37389585
,0.06413326
,0.0
1.0,
1.0,
1.0,
1.0,
0.9128614,
1.0,
0.8215288,
0.27796397,
,0.0
,0.0
,0.0
,0.0
,1.1387048
,0.0
,0.20253845
,0.20952062
1.0,
1.0,
1.0,
1.0,
1.1996268,
1.002309,
1.3349184,
2.2291954,
0.6678709,
1.0,
1.0212877,
1.7222118,
,0.0
,0.0
,0.0
,0.0
,0.7343999
,0.8140854
,1.9816006
,0.3183071
,0.0
,1.3396078
,2.0006049
1.0,
1.0,
1.0,
1.0,
1.0,
1.1518935,
1.0,
0.6518915,
1.0,
0.7319868,
0.7895704,
-0.00050821685,
-0.00011865747,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8145078
,0.0
,0.9090723
,0.0
,0.46352968
,4.967535
,4.248706
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.60873324,
1.0,
0.51328766,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.3237925
,0.0
,0.71594393
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.34266815,
0.74047774,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6645751
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0530791,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.47253364
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8018127,
1.0,
1.0,
0.21755508,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7049678
,0.0
,0.0
,0.2962369
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
5.9191418e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.36921695,
,-0.83288234
0.8853575,
0.46106592,
0.6657072,
0.9829304,
0.914032,
0.64041156,
0.80378884,
1.4527444,
,0.86412656
,-0.54452676
,1.0066133
,0.9622674
,1.1845862
,0.8445718
,0.8661537
,0.5534231
1.0,
1.0,
1.0,
1.0,
0.7071212,
0.32395235,
0.27661937,
1.0,
3.5480418e-05,
,0.0
,0.0
,0.0
,0.0
,0.53036547
,0.032639775
,0.16831563
,0.0
1.0,
1.0,
1.0,
1.0,
0.9935726,
1.0,
0.7066262,
0.3633788,
,0.0
,0.0
,0.0
,0.0
,0.8544914
,0.0
,0.31410784
,-0.039583243
1.0,
1.0,
1.0,
1.0,
1.1447303,
0.92561823,
1.2492548,
2.2209723,
0.45881447,
1.0,
1.379081,
1.9926212,
,0.0
,0.0
,0.0
,0.0
,0.9733786
,0.9841632
,1.9974877
,0.5330223
,0.0
,0.8306241
,1.5657277
1.0,
1.0,
1.0,
1.0,
1.0,
1.1582257,
1.0,
0.77141905,
1.0,
0.67334926,
0.8165472,
-0.0005008201,
-1.9046913e-05,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.79301167
,0.0
,0.39949808
,0.0
,0.45986772
,4.972009
,4.246898
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5964063,
1.0,
0.50840056,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.3790395
,0.0
,0.7339301
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.50993866,
0.6491018,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.44430563
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0489414,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.4893752
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.7885594,
1.0,
1.0,
0.24415202,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7679685
,0.0
,0.0
,0.21019031
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
3.559848e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.32176465,
,-0.2955538
0.9838908,
0.30088845,
0.6227123,
1.1395341,
1.2725968,
0.7006518,
0.9640441,
1.2627786,
,0.53434193
,-0.007857533
,1.1508265
,0.4379954
,-0.015747147
,0.64312166
,0.32949752
,1.1901752
1.0,
1.0,
1.0,
1.0,
0.7665876,
0.30566114,
0.3639405,
1.0,
4.668288e-05,
,0.0
,0.0
,0.0
,0.0
,0.27734008
,0.088782795
,-0.09556195
,0.0
1.0,
1.0,
1.0,
1.0,
1.066198,
1.0,
0.84305894,
0.43946877,
,0.0
,0.0
,0.0
,0.0
,0.59823436
,0.0
,0.18653585
,-0.3276274
1.0,
1.0,
1.0,
1.0,
1.1867037,
1.0610518,
1.2304629,
2.3388934,
0.62750894,
1.0,
1.3095938,
1.8156234,
,0.0
,0.0
,0.0
,0.0
,0.7898411
,0.8575687
,1.861531
,0.357526
,0.0
,0.9402444
,1.8184656
1.0,
1.0,
1.0,
1.0,
1.0,
1.1433221,
1.0,
0.6804087,
1.0,
0.7876512,
0.8342974,
-1.6508462e-06,
-0.00016089821,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.84186023
,0.0
,0.7884754
,0.0
,0.29347003
,4.9857755
,4.2440214
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.54748285,
1.0,
0.5963966,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.59812176
,0.0
,0.4097442
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.583177,
0.49453226,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7133593
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.9800084,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7696011
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.866885,
1.0,
1.0,
0.29465503,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.3956659
,0.0
,0.0
,0.046835277
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
6.824961e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.30547383,
,-0.11099643
1.0378997,
0.38890687,
0.7476216,
0.88915086,
0.88739824,
0.5882466,
0.9730198,
1.2277968,
,0.35345668
,-0.30267736
,0.7324406
,1.2767067
,1.274128
,1.0195259
,0.2988829
,1.3073616
1.0,
1.0,
1.0,
1.0,
0.7004226,
0.33588308,
0.38303873,
1.0,
0.00013875868,
,0.0
,0.0
,0.0
,0.0
,0.55884933
,-0.0014673311
,-0.14798357
,0.0
1.0,
1.0,
1.0,
1.0,
1.0540218,
1.0,
0.5870497,
0.27547175,
,0.0
,0.0
,0.0
,0.0
,0.6408525
,0.0
,0.4347101
,0.28832522
1.0,
1.0,
1.0,
1.0,
1.2030523,
1.1574734,
1.2920344,
2.2005455,
0.46765885,
1.0,
1.1859528,
2.1024354,
,0.0
,0.0
,0.0
,0.0
,0.71876085
,0.70205706
,2.0101564
,0.5226956
,0.0
,1.0542303
,1.3965244
1.0,
1.0,
1.0,
1.0,
1.0,
1.1841009,
1.0,
0.6654887,
1.0,
0.68383574,
0.8984225,
-0.00043713846,
-0.00017991275,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.71210474
,0.0
,0.851946
,0.0
,0.2383892
,4.9795895
,4.2416224
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5602227,
1.0,
0.5120989,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.54101896
,0.0
,0.7202897
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.4956755,
0.616443,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5924299
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.9716315,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.80363095
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8384385,
1.0,
1.0,
0.26993132,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5308783
,0.0
,0.0
,0.12679903
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
5.0220147e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.3061052,
,-0.11801776
0.93680996,
0.14634825,
0.70177335,
1.1712362,
1.1205076,
0.8582804,
1.096455,
1.1896851,
,0.691894
,0.50976616
,0.88588274
,0.33163878
,0.4932777
,0.1150044
,-0.114521906
,1.4348217
1.0,
1.0,
1.0,
1.0,
0.61936074,
0.3614142,
0.2035726,
1.0,
3.7324608e-05,
,0.0
,0.0
,0.0
,0.0
,0.9030178
,-0.0786977
,0.3870423
,0.0
1.0,
1.0,
1.0,
1.0,
1.0197672,
1.0,
0.7431464,
0.33312234,
,0.0
,0.0
,0.0
,0.0
,0.76156694
,0.0
,0.27880475
,0.06706887
1.0,
1.0,
1.0,
1.0,
1.1685047,
0.99531466,
1.2594869,
2.1562147,
0.36767524,
1.0,
1.0923771,
2.0750127,
,0.0
,0.0
,0.0
,0.0
,0.8699162
,0.9008203
,2.05929
,0.62529165
,0.0
,1.1899725
,1.4659877
1.0,
1.0,
1.0,
1.0,
1.0,
1.1158719,
1.0,
0.6931264,
1.0,
0.7635391,
0.8207845,
-1.4247677e-08,
-5.7724088e-09,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.9286988
,0.0
,0.73363334
,0.0
,0.35738257
,4.982093
,4.243159
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5298641,
1.0,
0.5494021,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6769994
,0.0
,0.58291674
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.6668646,
0.4492701,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6018806
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0176027,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6167753
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.85291976,
1.0,
1.0,
0.25905973,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.46204334
,0.0
,0.0
,0.16196017
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
2.983855e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.35519356,
,-0.6738085
1.0110215,
0.28009617,
0.89317423,
1.3034896,
1.0316675,
0.75859845,
0.7730031,
1.1356193,
,0.44290382
,0.061635695
,0.24438621
,-0.111922316
,0.7902032
,0.44848812
,0.9697251
,1.6154947
1.0,
1.0,
1.0,
1.0,
0.6773636,
0.24206924,
0.34956065,
1.0,
1.1637222e-05,
,0.0
,0.0
,0.0
,0.0
,0.65683335
,0.2796418
,-0.05070089
,0.0
1.0,
1.0,
1.0,
1.0,
1.0359197,
1.0,
0.80325955,
0.26869482,
,0.0
,0.0
,0.0
,0.0
,0.7047309
,0.0
,0.24379544
,0.22383995
1.0,
1.0,
1.0,
1.0,
1.1610484,
1.0386438,
1.2879237,
2.0447378,
0.27458367,
1.0,
0.011517783,
2.0215309,
,0.0
,0.0
,0.0
,0.0
,0.9022887
,0.79492867
,2.1174464
,0.71356064
,0.0
,-7.554899
,1.6838304
1.0,
1.0,
1.0,
1.0,
1.0,
1.1417385,
1.0,
0.7233627,
1.0,
1.8319279,
0.0017458409,
-8.4549885,
-6.8968587,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.84795517
,0.0
,0.609951
,0.0
,1.3191875
,4.3767395
,3.737705
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5637745,
1.0,
0.5959759,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5251312
,0.0
,0.41128838
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.31772396,
0.77320266,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.637321
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0120909,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.63915884
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8387688,
1.0,
1.0,
0.2273065,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.52931154
,0.0
,0.0
,0.26602456
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
3.7790738e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.2861173,
,0.108341746
0.7663318,
0.1784554,
0.9808909,
1.0122844,
0.9854732,
0.9229265,
1.0833597,
1.1312132,
,1.2630453
,0.402235
,-0.048991557
,0.8641853
,0.9455161
,-0.10146419
,-0.07003407
,1.630809
1.0,
1.0,
1.0,
1.0,
0.67379314,
0.21638761,
0.38228476,
1.0,
3.0023983e-05,
,0.0
,0.0
,0.0
,0.0
,0.6719037
,0.35443994
,-0.14518367
,0.0
1.0,
1.0,
1.0,
1.0,
1.1086122,
1.0,
0.7146257,
0.30911267,
,0.0
,0.0
,0.0
,0.0
,0.44814205
,0.0
,0.30146083
,0.05885237
1.0,
1.0,
1.0,
1.0,
1.1928267,
1.0845354,
1.1191772,
2.2435627,
0.38229597,
1.0,
1.2733862,
1.8676982,
,0.0
,0.0
,0.0
,0.0
,0.7632611
,0.9603264
,1.9818448
,0.61204803
,0.0
,1.0894281
,1.9076642
1.0,
1.0,
1.0,
1.0,
1.0,
1.0979162,
1.0,
0.7102045,
1.0,
0.6619268,
0.72512454,
-0.0004657107,
-8.5815285e-05,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.9849952
,0.0
,0.65954566
,0.0
,0.70321256
,4.969391
,4.2515345
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.6274493,
1.0,
0.5345992,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.2400165
,0.0
,0.6374096
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.44729906,
0.67306453,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.55915177
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0361344,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5414375
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8370503,
1.0,
1.0,
0.3185152,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5374767
,0.0
,0.0
,-0.030360969
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
2.2110953e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.30707347,
,-0.12905243
0.6867851,
0.49210522,
1.0160356,
0.80936337,
1.058382,
0.89346856,
0.9729346,
1.642862,
,1.5294892
,-0.64839435
,-0.16672805
,1.5438898
,0.7012931
,-0.0027958218
,0.29869542
,-0.08308375
1.0,
1.0,
1.0,
1.0,
0.66983575,
0.27189273,
0.23536777,
1.0,
7.000186e-05,
,0.0
,0.0
,0.0
,0.0
,0.6888231
,0.18835424
,0.29327106
,0.0
1.0,
1.0,
1.0,
1.0,
0.9879906,
1.0,
0.585113,
0.34282708,
,0.0
,0.0
,0.0
,0.0
,0.8738432
,0.0
,0.43083388
,0.024655716
1.0,
1.0,
1.0,
1.0,
1.2379377,
0.94247454,
1.3519785,
2.0895162,
0.45750603,
1.0,
1.3733116,
2.1965847,
,0.0
,0.0
,0.0
,0.0
,0.5668131
,0.86687005
,2.1403232
,0.5358951
,0.0
,0.853976
,1.3336326
1.0,
1.0,
1.0,
1.0,
1.0,
1.1975653,
1.0,
0.68565637,
1.0,
0.67838705,
0.7663429,
-0.0005614515,
-0.000104598774,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.66811556
,0.0
,0.7629892
,0.0
,0.58278364
,4.9621663
,4.250825
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5512523,
1.0,
0.5311844,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.58122027
,0.0
,0.6500283
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5228564,
0.7092616,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.21362765
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0001544,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6876864
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8168709,
1.0,
1.0,
0.25521436,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6333946
,0.0
,0.0
,0.17439969
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
2.3175606e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.35488114,
,-0.6703467
0.9656825,
0.15510339,
0.92455214,
0.92553556,
1.3117205,
0.9062521,
1.0491192,
1.1872183,
,0.59487885
,0.4803918
,0.13933514
,1.1543868
,-0.14738324
,-0.045986466
,0.044651303
,1.4427186
1.0,
1.0,
1.0,
1.0,
0.64557076,
0.2377518,
0.27265218,
1.0,
1.2090376e-05,
,0.0
,0.0
,0.0
,0.0
,0.7910675
,0.29173478
,0.17725374
,0.0
1.0,
1.0,
1.0,
1.0,
0.9961905,
1.0,
0.5943268,
0.27927455,
,0.0
,0.0
,0.0
,0.0
,0.84549457
,0.0
,0.4715163
,0.17889592
1.0,
1.0,
1.0,
1.0,
1.2205664,
0.915192,
1.2619619,
2.1628008,
0.7397494,
1.0,
0.01116544,
2.0258808,
,0.0
,0.0
,0.0
,0.0
,0.64251417
,0.92328537
,1.9451177
,0.21427849
,0.0
,-7.8522706
,1.6944315
1.0,
1.0,
1.0,
1.0,
1.0,
1.1342933,
1.0,
0.66618586,
1.0,
1.7370843,
0.00035964788,
-8.080877,
-7.0980897,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.87115407
,0.0
,0.85879457
,0.0
,1.3825661
,4.380717
,3.7002099
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.58115005,
1.0,
0.62818813,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.4473265
,0.0
,0.29253328
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.498743,
0.71446973,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.27169803
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0387743,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5306861
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.83921283,
1.0,
1.0,
0.17369847,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.52719706
,0.0
,0.0
,0.4396258
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.00013049254,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.3710796,
,-0.854106
0.84647554,
0.34718344,
0.6058182,
1.0184896,
0.8313628,
0.77500385,
1.0894463,
1.1783229,
,0.9945251
,-0.16297132
,1.2073328
,0.84330606
,1.4614925
,0.39396247
,-0.090247296
,1.472898
1.0,
1.0,
1.0,
1.0,
0.7154418,
0.3525496,
0.24858612,
1.0,
2.5094569e-06,
,0.0
,0.0
,0.0
,0.0
,0.4963613
,-0.05171119
,0.25311214
,0.0
1.0,
1.0,
1.0,
1.0,
0.9403871,
1.0,
0.7177417,
0.31648415,
,0.0
,0.0
,0.0
,0.0
,1.0396458
,0.0
,0.3013527
,0.05176401
1.0,
1.0,
1.0,
1.0,
1.2426605,
1.0463731,
1.1720662,
1.9048151,
0.48714495,
1.0,
1.115083,
1.6423771,
,0.0
,0.0
,0.0
,0.0
,0.5480115
,0.9405595
,2.3205104
,0.50468165
,0.0
,1.2500241
,2.1323688
1.0,
1.0,
1.0,
1.0,
1.0,
1.1807939,
1.0,
0.75076747,
1.0,
0.7949336,
0.7532303,
-0.00041506006,
-0.00016147393,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7225721
,0.0
,0.48786944
,0.0
,0.49572533
,4.984044
,4.243855
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5591146,
1.0,
0.59593403,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
